source_file,row_id,caption_original,price,category,has_link,contains_renew,mentions_tip
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,9344,"### WANT 50% 𝗢𝗙𝗙 𝗘𝗩𝗘𝗥𝗬 𝗣𝗣𝗩🎁‼️?? Enable ***RENEW*** to get **50% off everything** and ill ALSO send you a 🔥 XXX bundle right away 😎 ***Click the link below*** and **DM** me ""Renew on"" **FOR HALF OFF ALL PPVs** AND A ***FREE*** **BUNDLE 🏆🔥** https://onlyfans.com/ ?enable_renew=1 to 🏆👆🏆👆🏆👆🏆👆",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,9353,"WANT A 𝐅𝐑𝐄𝐄 𝐆𝐢𝐟𝐭 🎁‼️?? Enable RENEW and ill send you a 🔥 XXX bundle right away 😎 Click the link below and DM me ""Renew on"" https://onlyfans.com/ ?enable_renew=1 to unlock it your FREE XXX BUNDLE🏆👆",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,9368,Here is a FREE exclusive video because you have renew on! Thank you again and I hope you’re ready for the new girls I’m having on this month!,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,9372,"𝙔𝙊 𝙗𝙧𝙤! 𝙬𝙖𝙣𝙩 𝙖𝙡𝙡 𝙋𝙋𝙑𝙨 ***50% 𝙊𝙁𝙁??*** 𝙩𝙝𝙚𝙣 𝙝𝙞𝙩 𝙢𝙮 𝙧𝙚𝙣𝙚𝙬 𝙡𝙞𝙣𝙠 𝙖𝙣𝙙 𝙟𝙤𝙞𝙣 𝙩𝙝𝙚 𝙖𝙡𝙥𝙝𝙖'𝙨 😎 𝙄𝙢 𝙗𝙧𝙞𝙣𝙜𝙞𝙣𝙜 𝙩𝙝𝙚 𝙗𝙖𝙙𝙙𝙚𝙨𝙩 𝙜𝙞𝙧𝙡𝙨 𝙤𝙣 𝙩𝙝𝙞𝙨 𝙢𝙤𝙣𝙩𝙝 𝘼𝙇𝙇 𝙢𝙤𝙣𝙩𝙝 𝙡𝙤𝙣𝙜, 𝙤𝙣𝙘𝙚 𝙮𝙤𝙪 𝙘𝙡𝙞𝙘𝙠 𝙧𝙚𝙣𝙚𝙬 𝙞𝙡𝙡 𝙨𝙚𝙣𝙙 𝙮𝙤𝙪 𝙖 𝙁𝙍𝙀𝙀 𝙗𝙪𝙣𝙙𝙡𝙚 𝙤𝙛 𝙨𝙤𝙢𝙚 𝙤𝙛 𝙩𝙝𝙞𝙣𝙜𝙨 𝙮𝙤𝙪 𝙢𝙞𝙨𝙨𝙚𝙙 💪 𝙘𝙡𝙞𝙘𝙠 𝙩𝙝𝙚 𝙡𝙞𝙣𝙠 𝙗𝙚𝙡𝙤𝙬 𝙛𝙤𝙧 𝙮𝙤𝙪𝙧 𝙁𝙍𝙀𝙀 𝙓𝙓𝙓 𝘽𝙪𝙣𝙙𝙡𝙚 ⬇️👇 https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,9378,"𝐅𝐑𝐄𝐄 𝐆𝐢𝐟𝐭 🎁‼️ Enable RENEW and ill send you a 🔥 XXX bundle right away 😎 Click the link below and DM me ""Renew on"" 👇 https://onlyfans.com/ ?enable_renew=1 to unlock these bonus benefits 👇🏆",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,9403,"### 𝙔𝙊 𝙗𝙧𝙤! 𝙬𝙖𝙣𝙩 𝙖𝙡𝙡 𝙋𝙋𝙑𝙨 ***50%*** 𝙊𝙁𝙁?? 🎁🏆 𝙝𝙞𝙩 𝙢𝙮 ***𝙧𝙚𝙣𝙚𝙬 𝙡𝙞𝙣𝙠*** 𝙖𝙣𝙙 𝙟𝙤𝙞𝙣 𝙩𝙝𝙚 𝙖𝙡𝙥𝙝𝙖'𝙨 😎 𝙄𝙢 𝙗𝙧𝙞𝙣𝙜𝙞𝙣𝙜 𝙩𝙝𝙚 𝙗𝙖𝙙𝙙𝙚𝙨𝙩 𝙜𝙞𝙧𝙡𝙨 𝙤𝙣 𝙩𝙝𝙞𝙨 𝙢𝙤𝙣𝙩𝙝 𝘼𝙇𝙇 𝙢𝙤𝙣𝙩𝙝 𝙡𝙤𝙣𝙜, 𝙤𝙣𝙘𝙚 𝙮𝙤𝙪 𝙘𝙡𝙞𝙘𝙠 𝙧𝙚𝙣𝙚𝙬 𝙞𝙡𝙡 𝙨𝙚𝙣𝙙 𝙮𝙤𝙪 𝙖 𝙁𝙍𝙀𝙀 𝙗𝙪𝙣𝙙𝙡𝙚 𝙤𝙛 𝙨𝙤𝙢𝙚 𝙤𝙛 𝙩𝙝𝙞𝙣𝙜𝙨 𝙮𝙤𝙪 𝙢𝙞𝙨𝙨𝙚𝙙 💪 𝙘𝙡𝙞𝙘𝙠 𝙩𝙝𝙚 𝙡𝙞𝙣𝙠 𝙗𝙚𝙡𝙤𝙬 𝙛𝙤𝙧 𝙮𝙤𝙪𝙧 ***𝙁𝙍𝙀𝙀 𝙓𝙓𝙓*** 𝘽𝙪𝙣𝙙𝙡𝙚 ⬇️👇 https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10222,"hey daddy 💘 I just wanted to remind you that if you have your renew on you'll be getting special rewards every few days 💕 I'll be sending one out soon and trust me, you def can't miss out on it 😈",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10272,I’ll be sending a free pic to everyone with renew on tomorrow 💓 you’ll also be getting rewards every week if you keep it on 💕 trust me I’ll make sure to make them worth your time 😈,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10279,For the subs who remain on ***RENEW*** each week I will be sending out ***FREE CONTENT!*** 😈,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10283,"🎁 Renew Gift 🎁 For all your loyalty, how’s my tits looking? ❤️",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10304,Oops this just hit your DM’s right now!! Thanks for having renew on babe! 🙃,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10305,If you have ***RENEW*** activated for next week you can receive pics like this without the cover up! Soooo… what are you waiting? 😏😈,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10335,"Make sure to receive ***FREE*** gifts weekly, have renew on… or else you’re just missing out! 😏",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10358,Don’t forget I send out ***FREE CONTENT*** weekly when you have ***RENEW*** activated! Well….what are you waiting for? https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10380,You have been loyal fan by having your ***auto renew on!*** I definitely don't let that go unnoticed and I'm going to do something special for you! ❤️,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10381,Omg I just sent out a freebie to my fans with ***auto renew*** activated! You don't want my xxx nudes baby? 🥺,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10382,Omg I just sent out a freebie to my fans with ***auto renew*** activated! I don't want you to miss my xxx content I send weekly! 🥺 https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10402,Just sent out my hottest ***FREE*** content of the week… 😈 Maybe you’ll tune in next week if you **DARE!*** here’s the link so you don’t miss out anymore! 😘 https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10404,Just sent out my hottest ***FREE*** content of the week… 😈 Maybe you’ll tune in next week if you **DARE!** here’s the link so you don’t miss out anymore! 😘 https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10424,"Guess what? I just sent my ***FREE*** weekly 🎁 of the week, but it seems you didn’t have renew activated! 🥺 Use this link so you can secure your ***REWARD*** for next week! https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10437,I just sent out the wildest pussy pic to all my loyal fans who have ***RENEW*** activated… 🤫 maybe you’ll be there next week so you don’t miss out! https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10438,This week I have a better 🎁 for you having ***Renew*** activated! I’m so appreciative of your support and I always love making you happy XOXO 💋,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10461,You just missed out on my craziest pussy pic I sent for free for my fans with ***AUTO RENEW*** activated! Use this so you don’t miss out next week ❤️ https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10523,Make sure you babe have ***RENEW*** activated because I will be sending out a sexual fantasy! 😈,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10526,With a last minute decision… I ended up sending the hottest pussy pic to my fans with renew activated 🤤 use this link so you don’t miss out on the next surprise! 💋 https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10627,"Sending out free pussy pics tonight to everyone with their renew on😘 Also have a 55% discount on right now for expired subs! So if you wanna come back and get free pussy pics, that's up to you😏",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10630,"Sorry about that babe! Forgot to send these out, for having your renew on😘 Enjoy🐱",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,10721,Turn your renew on for a treat in your DMs ❤️,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12657,"It’s the season of giving… so let me give you something extra naughty! 🎄 Hit renew, and I’ll send you a surprise that’ll keep you warm all winter 🥵 https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12705,Don’t let the good times stop! Kick off the year on the right note 😈 Renew today and I’ll slip a naughty surprise 😘,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12869,"Your subscription might end… but this pussy show doesn’t 😈 so tap that renew button, so the fun will never stop 😏",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12879,I reward the loyal ones 😈 Renew now and let me keep dripping for you 💦,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12895,I'm dropping daily heat… don’t let it pass you by 😏 Tap renew & stay in my naughty little world 💋,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12914,"More ass. More moans. More me 😏 tap renew and stay with me, babe 😈",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12947,"It’s not just a renewal, it’s another round of orgasms waiting for you 💦",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13009,"hi baby. i saw u don't have renew on for my OF. i'm sending this pic just to u, hopefully u change ur mind and keep playing w me :(",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13087,hi everyone<3 last reminder that i’m only sending bbc sex tapes to ppl with rebill on. ILY thank u for supporting me (and even if u don’t renew sub thank u for supporting me at all MUAHH) ❤️❤️also will be live on cb tonight so be there !!,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13099,RENEW ON exclusive video gift <3 thank u for supporting me 🥰🥰 an exclusive video will be sent at the beginning of each month to all renew on,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13910,Sending a spicy gift to everyone with a renew on tomorrow! 🥰,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13917,babe im just curious 👀 how come youre **VIP** but you dont have renew on 😢 i want to make sure you get the free renew gifts that VIPs get when its on 🥳,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13930,### 🍑 FREE BOOTY BUNDLE 🍑 If you want **DAILY FREE BUNDLES** sent to you then make sure to have your renew on 🥰 I love spoiling my renew on subs **EVERYDAY with free pics and vids 🙈 click the link below to sign up** ⬇️ https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13931,### thanks for keeping renew on💕,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13972,If you LOVE daily **FREE SURPRISE BUNDLES** then you need to have your renew turned **ON** ✅ I love spoiling my renew subs EVERYDAY with **NEVER BEFORE SEEN OR SOLD BUNDLES** 🤭 that ❌❌❌ **exclusive** treatment **Click the link below to turn renew on right now** 👇🏼 https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13973,**LAST CHANCE** 😩 make sure to have ur ***RENEW ON*** to get ur ***FREE*** surprise today daddy!!! sending it out in 3 hours😈 https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13974,thanks for having renew on 🥰,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13975,always going to spoil you for having renew on💞,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13991,### FREE SURPRISE 🎁 I am sending out a **FREE SURPRISE BUNDLE** to everyone who has renew on 🙈 if you want **DAILY FREE BUNDLES** make sure to always have your renew on 😈 **click the link below if you want the bundle** 👇🏼 https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,14003,hey baby 💕 if you go like ALL of my posts right now ill send you a naughty free surprise 😘 just make sure you renew is on and like all my posts and ill send you a FREE NUDE😋,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,14022,"### WANT A 𝐅𝐑𝐄𝐄 **Bundle** 🎁? Enable *RENEW* and ill send you a **crazyyy** XXX bundle *right away 💝* *Click the link below* ⬇️ and DM me **""Renew on 🚨""** https://onlyfans.com/ ?enable_renew=1 to unlock your **FREE XXX BUNDLE💋🎁**",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,14036,### FREE NUDE BUNDLE 🔞 I am sending a **FREE NUDE BUNDLE** 😱 to all of my **RENEW ON SUBS ONLY**❗️ I spoil all of my Renew On subs with **XXXclusive content EVERDAY FOR FREE** 🥰 click the link below to turn renew on 👇🏻 https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,14040,sending out my renew on gift in 15 mins if you want to see xoxo,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,14060,### 🍑 FREE BOOTY BUNDLE 🍑 If you want **DAILY FREE BUNDLES** sent to you then make sure to have your renew on 🥰 I love spoiling my renew on subs **EVERYDAY with free bundles 🙈 click the link below to sign up** ⬇️ https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,14078,thx for having renew on 🥰,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,14968,make sure you keep renew on if you want to see this come off😈,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15343,i can see you have your renew on baby 💕 you make me feel so special 🤭 x,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15349,Thank you for having your renew on… I love you !!! Here’s my appreciation to you ❤️,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15350,You just missed your renew offer it was some topless unseen content 🤭 they got it for free 😮‍💨😮‍💨 turn it ON to get it 👀👀,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15377,Thank you so much for having your renew on baby I really appreciate it here’s a little thank you 💕🍒,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15378,Baby don’t forget to turn your renew on for lots of freebies and to be put in my vip club 💕🍒,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15497,"You're about to lose access to all this fun… Your sub is expiring soon! and once it’s gone, so are the steamy vids, spicy chats, and everything I’ve been teasing just for you Don’t disappear on me now… hit that renew button and let’s keep playing 💋🔥 https://onlyfans.com/ENTERUSERNAME?enable_renew=1",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15941,"Here’s a challenge for you: turn your renew on, and I’ll send you a private, exclusive treat that’ll make this December your hottest one yet 🔥 https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15948,"You’ve been so good this year… but I think it’s time we get a little naughty. 😘 Renew now, and I’ll send you a steamy holiday surprise. Let’s make it happen 😏 https://onlyfans.com/ /c3",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,15956,"The fireworks might be over, but I’ve got something hotter waiting for you😏 Turn your renew on, and I’ll send you a private New Year’s surprise to start 2025 off right 😉 https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17782,"You’re already inside, baby and it’s only getting hotter from here 🔥Renew now and I’ll make it worth your while… personally.",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17835,"I just saw you turned off your renewal 😔 gonna miss having you here with me! If you change your mind, I’ll be waiting... with even hotter surprises just for you 😊",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17866,keep me close and keep the goodies coming! auto-renew is your VIP key to everything naughty and nice 😘,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17867,"saw that auto-renew turned off. Did I misbehave, or are you just playing hard to get? 😢",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17876,The heat doesn't stop when you leave! but you’ll sure miss it. Turn renew back on and let’s fix this 😘,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17877,u already unlocked me once… don’t lock yourself out. Auto-renew keeps you in the good stuff 😉,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17891,"your sub is about to expire, renew on maybe? That means you get more of this every single month 😈",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17892,"Notice your renewal is off, leaving already? But we were just getting steamy 😩",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,17901,You just made my day 😘 so please keep that renewal ON! you’re locked in for all the spicy content I’ve got coming 🔥,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18006,renew your sub before Friday for a surprise 🎁,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18241,"Hey baby, I’m coming to the end of my first month and just wanted to say how fun you’ve been! just a little insight into my next month. My main page will be spicer and my content will be cheaper & a lot of new fun content coming so keep your renew on 😈 a little hint, girl on girl coming soon x",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18325,"You know you want more of this body, this mouth, this filth… renew now 😮‍💨",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18386,My nudes are one thing… but my videos? You need to see what’s next 💋 Tap renew to see all of it 😏,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18537,Hey make sure your renew is on baby! 🤪 how’s your day is there anything I can do to help you?,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18591,"Hey there, how've you been, sweetheart? It's been a minute since we had a real chat, you know? I've been swamped with lots of fans joining my page and a ton of custom requests. But I'm finally free now, and I'd absolutely love for us to connect more! 💖 I'd be grateful if you could renew your subscription on my page so that we can stay in touch moving forward. As a token of my appreciation, once you do, I'll send you a surprise video to show just how sincere I am about getting closer to you. 😘",0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18610,hi babyyy thanks for keeping your renew on for me! love ya,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18611,heyy babeeee why is your renew off? aren't you interested to me anymore? :( i have lots to show you! u gotta turn it on now!,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18651,a sweet treat for u 'cause you've been sweet to me <3 xoxo keep ur renew on for me okaaay? and let's enjoy our time together here!,0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18660,u deserve to see this :)) just keep ur renew on for random nude surprises baby ;),0.0,Renew campaign captions,False,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18836,"Are u up for some rewards?😘 Turn ur renew on and let me spoil you with them, you just have to wait not too much btw to get them, I'll be waiting for you in to do it!😈https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18847,"i really can't believe you haven't turned your rebill on,🙈 did you know I have exclusive rewards for you if you do that? Don't wait too much for it! 😋 I know you're gonna love all I got for you https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18848,"hey i got so many kinds of gifts 🎁 for u and to get them turn your rebill on, don't you want to have fun with me? Click the link down here and I'm gonna make you cum😈https://onlyfans.com/ ?enable_renew=1",0.0,Renew campaign captions,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,18870,there's no way u didn't turn your rebill on yet! Do it for me so i can send you tons of rewards 💜 they're a lot so do it please you won't regret that! https://onlyfans.com/ ?enable_renew=1,0.0,Renew campaign captions,True,False,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19784,I’ve been saving my wildest content just for you… and it’d be such a shame if you missed it 😩 One click keeps it all coming.... don’t let this be the end of our fun 💦 RENEW now and keep the heat going! 💋 https://onlyfans.com/ENTERUSERNAME?enable_renew=1,0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,19830,"Time’s ticking, and your access to all my spicy drops is slipping away 😩 Renew now to keep my naughtiest vids, daily posts, and private messages coming 💋 I’ve got more fun waiting just for you… don’t leave me hanging 😈💦 https://onlyfans.com/ENTERUSERNAME?enable_renew=1",0.0,Renew campaign captions,True,True,False
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,20130,You’re this close to missing out on the surprise I’ve been saving just for you... 🔥 Renew your sub and come unwrap your reward. 😏,0.0,Renew campaign captions,False,True,False
